source,target,label,newClusterPredictedLabel,newClusterConfidence,newClusterIsCorrect
think,pourposes,,False,0.0,0
be,research,,False,0.0,0
bring,knowledge,,False,0.0,0
say,thing,,False,0.0,0
concern,subject,,False,0.0,0
want,knowledge,,False,0.0,0
reasearch,knowledge,,False,0.0,0
find,approach,,False,0.0,0
bring,idea,,False,0.0,0
be,analogy,,False,0.0,0
use,analogy,,False,0.0,0
resolve,problem,,False,0.0,0
stay,world,,False,0.0,0
have,topic,,False,0.0,0
nt,thing,,False,0.0,0
study,thing,,True,1.0,0
be,pousposes,,False,0.0,0
do,studying,,False,0.0,0
stop,studying,,False,0.0,0
be,brain,,False,0.0,0
support,idea,,False,0.0,0
restrict,field,,False,0.0,0
read,subject,,False,0.0,0
write,subject,,False,0.0,0
topic,subject,,False,0.0,0
start,subject,,False,0.0,0
know,topic,,False,0.0,0
involve,part,,False,0.0,0
be,development,,False,0.0,0
learn,subject,,False,0.0,0
spend,effort,,False,0.0,0
help,work,,False,0.0,0
keep,brain,,False,0.0,0
consider,kind,,False,0.0,0
explain,opinion,,False,0.0,0
go,purpose,,False,0.0,0
work,example,,False,0.0,0
improve,product,,False,0.0,0
express,idea,,False,0.0,0
relate,product,,False,0.0,0
advertise,order,,False,0.0,0
increase,appreciation,,False,0.0,0
buy,message,,False,0.0,0
agree,message,,False,0.0,0
give,subject,,False,0.0,0
be,carrier,,False,0.0,0
associate,advertisement,,False,0.0,0
carry,idea,,False,0.0,0
be,status,,False,0.0,0
have,function,,False,0.0,0
regard,purpose,,False,0.0,0
be,sensation,,False,0.0,0
consider,sensation,,False,0.0,0
look,sensation,,False,0.0,0
give,value,,False,0.0,0
determine,quality,,False,0.0,0
increase,idea,,False,0.0,0
refine,idea,,False,0.0,0
associate,object,,False,0.0,0
be,type,,False,0.0,0
use,performance,,False,0.0,0
increase,performance,,False,0.0,0
carry,product,,False,0.0,0
seem,product,,False,0.0,0
do,image,,False,0.0,0
carry,image,,False,0.0,0
be,set,,False,0.0,0
show,beacuse,,False,0.0,0
be,beacuse,,False,0.0,0
cut,beacuse,,False,0.0,0
cook,vegetable,,False,0.8333333333333334,0
set,material,,False,0.0,0
look,material,,False,0.0,0
be,material,,False,0.0,0
make,material,,False,0.0,0
deform,medium,,False,0.0,0
bore,way,,False,0.0,0
teach,person,,False,0.0,0
Travelling,hand,,False,0.0,0
learn,people,,False,0.0,0
have,fun,,False,0.0,0
do,aspect,,False,0.0,0
teach,aspect,,False,0.0,0
learn,place,,False,0.0,0
get,travel,,False,0.0,0
be,expert,,False,0.0,0
give,fact,,False,0.0,0
listen,person,,True,1.0,0
talk,book,,False,0.0,0
have,question,,False,0.0,0
Travelling,tour,,False,0.0,0
be,traveller,,False,0.0,0
visit,traveller,,False,0.0,0
be,chance,,False,0.0,0
lose,place,,False,0.0,0
be,theft,,False,0.0,0
travel,fun,,False,0.0,0
be,fun,,False,0.0,0
be,individual,,False,0.0,0
mean,way,,False,0.0,0
think,area,,False,0.0,0
enjoy,area,,False,0.0,0
look,people,,False,0.0,0
see,lot,,False,0.0,0
prefer,activity,,False,0.0,0
happen,stage,,False,0.0,0
learn,advantage,,False,0.0,0
take,advantage,,False,0.0,0
see,park,,False,0.0,0
have,blast,,False,0.0,0
sit,bench,,False,0.0,0
be,conversation,,False,0.0,0
immerse,conversation,,False,0.0,0
have,world,,False,0.0,0
dance,floor,,False,0.0,0
drop,floor,,False,0.0,0
get,music,,False,0.0,0
excite,music,,True,0.8571428571428571,0
go,dance,,False,0.0,0
see,age,,False,0.0,0
regardless,age,,False,0.0,0
be,everybody,,False,0.0,0
dance,everybody,,False,0.0,0
enjoing,activity,,False,0.0,0
put,reward,,False,0.0,0
be,reward,,False,0.0,0
do,reward,,False,0.0,0
do,age,,False,0.0,0
relate,age,,False,0.0,0
get,sorses,,False,0.0,0
get,lot,,False,0.0,0
say,begining,,False,0.0,0
look,statistic,,False,0.0,0
realize,number,,False,0.0,0
increase,time,,False,0.0,0
be,statement,,False,0.0,0
tempt,statement,,False,0.0,0
say,statement,,False,0.0,0
take,account,,False,0.0,0
become,city,,False,0.0,0
park,space,,False,0.0,0
be,traffic,,False,0.0,0
arrive,work,,False,0.0,0
reduce,price,,False,0.0,0
have,center,,False,0.0,0
be,center,,False,0.0,0
pay,center,,False,0.0,0
enter,center,,False,0.0,0
be,element,,False,0.0,0
discourage,use,,False,0.0,0
encourage,use,,False,0.0,0
have,use,,False,0.0,0
talk,use,,False,0.0,0
be,journey,,False,0.0,0
make,journey,,False,0.0,0
have,Europe,,False,0.0,0
spread,Europe,,False,0.0,0
build,lot,,False,0.0,0
respond,need,,False,0.0,0
be,possibility,,False,0.0,0
move,town,,False,0.0,0
achieve,car,,False,0.0,0
come,test,,False,0.0,0
take,test,,False,0.0,0
take,train,,False,0.0,0
do,morning,,False,0.0,0
have,morning,,False,0.0,0
take,underground,,False,0.0,0
have,parking,,False,0.0,0
attend,friend,,False,0.0,0
follow,line,,False,0.0,0
reason,statement,,False,0.0,0
have,statement,,False,0.0,0
Using,mean,,False,0.0,0
be,occasion,,False,0.0,0
become,time,,False,0.0,0
decrease,year,,False,0.0,0
agree,idea,,False,0.0,0
have,community,,False,0.0,0
live,year,,False,0.0,0
buy,lot,,False,0.0,0
nt,time,,False,0.0,0
buy,time,,False,0.0,0
be,ting,,False,0.0,0
do,everything,,False,0.0,0
do,kind,,False,0.0,0
want,lot,,False,0.0,0
study,lot,,True,1.0,0
do,money,,False,0.0,0
do,enertainments,,False,0.0,0
make,money,,False,0.0,0
keep,touch,,False,0.0,0
enjoy,lot,,False,0.0,0
go,life,,False,0.0,0
keep,relationship,,False,0.0,0
think,fact,,False,0.0,0
seem,location,,False,0.0,0
be,location,,False,0.0,0
think,aspect,,False,0.0,0
be,aspect,,False,0.0,0
justify,aspect,,False,0.0,0
be,shame,,False,0.0,0
believe,medium,,False,0.0,0
avoid,kind,,False,0.0,0
surround,product,,False,0.0,0
imply,people,,False,0.0,0
believe,spectator,,False,0.0,0
be,spectator,,False,0.0,0
have,personality,,False,0.0,0
be,adult,,False,0.0,0
be,witnessing,,False,0.0,0
provide,witnessing,,False,0.0,0
explain,weight,,False,0.0,0
buy,television,,False,0.0,0
do,matter,,False,0.0,0
function,matter,,False,0.0,0
think,function,,False,0.0,0
make,consumer,,False,0.0,0
overwhelm,information,,False,0.0,0
have,commercial,,False,0.0,0
get,commercial,,False,0.0,0
deceive,commercial,,False,0.0,0
regret,thing,,False,0.0,0
buy,thing,,False,0.0,0
saw,commercial,,False,0.0,0
think,commericals,,False,0.0,0
inflate,product,,False,0.0,0
advertise,time,,False,0.0,0
have,advertisement,,False,0.0,0
mean,product,,False,0.0,0
speak,out,,False,0.0,0
saw,advertisement,,False,0.0,0
remove,type,,False,0.0,0
thrill,advertisement,,False,0.0,0
come,house,,False,1.0,0
spill,blueberry,,False,1.0,0
get,soultion,,False,0.0,0
rub,stain,,False,0.0,0
figure,stain,,False,0.0,0
have,shirt,,False,0.0,0
throw,shirt,,False,0.0,0
mention,advertisement,,False,0.0,0
saw,toothpaste,,False,0.0,0
state,toothpaste,,False,0.0,0
give,protection,,False,0.0,0
know,sense,,False,0.0,0
do,sense,,False,0.0,0
make,sense,,False,0.0,0
be,plaque,,False,0.0,0
start,teeth,,False,0.0,0
grow,teeth,,False,0.0,0
lead,waste,,False,0.0,0
think,commitee,,False,0.0,0
be,commitee,,False,0.0,0
supervise,advertisments,,False,0.6666666666666666,0
be,advertisments,,False,0.0,0
mention,advertisments,,False,0.0,0
live,people,,False,0.0,0
work,year,,False,0.0,0
have,amount,,False,0.0,0
s,month,,False,0.0,0
travel,month,,False,0.0,0
have,prefectuers,,False,0.0,0
visit,prefectuers,,False,0.0,0
work,day,,False,0.8333333333333334,0
be,summer,,False,0.0,0
go,summer,,False,1.0,0
compare,opinion,,True,1.0,0
lead,people,,False,0.0,0
s,idea,,False,0.0,0
receive,future,,False,0.0,0
age,society,,False,0.0,0
receive,money,,False,0.0,0
live,retirement,,False,0.0,0
save,money,,False,0.0,0
afford,life,,False,0.0,0
seem,marketing,,False,0.0,0
be,marketing,,False,0.0,0
think,marketing,,False,0.0,0
s,marketing,,False,0.0,0
s,company,,False,0.0,0
have,factor,,False,0.0,0
see,factor,,False,0.0,0
think,concept,,False,0.0,0
understand,concept,,False,0.0,0
be,tv,,False,0.0,0
watch,tv,,False,0.0,0
reiceved,lot,,False,0.0,0
buy,part,,False,0.0,0
correct,person,,False,0.0,0
fascinate,type,,False,0.0,0
discover,product,,False,0.0,0
repeat,market,,False,0.0,0
be,market,,False,0.0,0
make,term,,False,0.0,0
wih,advirtisement,,False,0.0,0
go,example,,False,0.0,0
say,Windows,,False,0.0,0
s,Windows,,False,0.0,0
do,visibility,,False,0.0,0
have,visibility,,False,0.0,0
organize,company,,False,0.0,0
choosen,product,,False,0.0,0
like,Coca,,False,0.0,0
buy,Pepsi,,False,0.0,0
d,Pepsi,,False,0.0,0
prefer,Pepsi,,False,0.0,0
buy,customer,,False,0.0,0
m,customer,,False,0.0,0
remind,chld,,False,0.0,0
be,chld,,False,0.0,0
decide,consumation,,False,0.0,0
clean,car,,False,0.0,0
say,spot,,False,0.0,0
w,spot,,False,0.0,0
think,spot,,False,0.0,0
inclouding,spot,,False,0.0,0
try,product,,False,0.0,0
be,soup,,False,0.0,0
talk,food,,False,0.0,0
say,body,,False,0.0,0
i,thing,,False,0.0,0
feel,change,,False,0.0,0
say,make,,False,0.0,0
w,make,,False,0.0,0
lose,alot,,False,0.0,0
make,alot,,False,0.0,0
try,thats,,False,0.0,0
do,wight,,False,0.0,0
lose,wight,,False,0.0,0
chalenge,product,,False,0.0,0
prove,product,,False,0.0,0
do,test,,False,0.0,0
say,product,,False,0.0,0
contain,product,,False,0.0,0
nt,advertisement,,False,0.0,0
say,advertisement,,False,0.0,0
make,thair,,False,0.0,0
say,advertisemnents,,False,0.0,0
have,advertisemnents,,False,0.0,0
face,advertisemnents,,False,0.0,0
belive,product,,False,0.0,0
equal,advertisment,,False,0.0,0
belive,thing,,False,0.0,0
wach,time,,False,0.0,0
wach,minet,,False,0.0,0
t,statement,,False,0.0,0
don,remember,,False,0.0,0
expose,discussion,,False,0.0,0
explain,people,,False,0.0,0
s,topic,,False,0.0,0
be,Engeneer,,False,0.0,0
be,concept,,False,0.0,0
saw,life,,False,0.0,0
pass,thru,,False,0.0,0
understand,value,,False,0.0,0
study,past,,False,0.0,0
think,Newton,,False,0.0,0
s,discovery,,False,0.0,0
work,force,,False,0.0,0
make,experiment,,False,0.0,0
fall,ground,,False,0.0,0
ve,theory,,False,0.0,0
practice,theory,,False,0.0,0
better,concept,,False,0.0,0
think,field,,False,0.0,0
apply,field,,False,0.0,0
bring,example,,False,0.0,0
mean,statement,,False,0.0,0
don,try,,False,0.0,0
study,psychology,,False,1.0,0
understand,psychology,,False,0.0,0
t,opinion,,False,0.0,0
have,opinion,,False,0.0,0
see,idea,,False,0.0,0
don,care,,False,0.0,0
happen,information,,False,0.0,0
risk,information,,False,0.0,0
lose,information,,False,0.0,0
think,Wars,,False,0.0,0
be,knowlege,,False,0.0,0
have,knowlege,,False,0.0,0
claim,idea,,False,0.0,0
hisor,idea,,False,0.0,0
study,fact,,False,0.0,0
be,Japan,,False,0.0,0
study,socil,,False,0.0,0
believe,Japan,,False,0.0,0
need,policy,,False,0.0,0
adapt,policy,,False,0.0,0
have,MNCs,,False,0.0,0
be,MNCs,,False,0.0,0
have,sale,,False,0.0,0
increase,sale,,False,0.0,0
have,cooporation,,False,0.0,0
decrease,cooporation,,False,0.0,0
believe,walfare,,False,0.0,0
come,Europe,,False,0.0,0
study,politics,,True,0.5,0
find,Japan,,False,0.0,0
study,Japan,,False,0.0,0
be,reality,,False,0.0,0
have,law,,False,0.0,0
saw,situtations,,False,0.0,0
be,shop,,False,0.0,0
reject,shop,,False,0.0,0
enter,UK,,False,0.0,0
find,government,,False,0.0,0
protect,people,,False,0.6,0
s,life,,False,0.0,0
become,foreigner,,False,0.0,0
do,oppotunity,,False,0.0,0
tend,oppotunity,,False,0.0,0
give,oppotunity,,False,0.0,0
give,regulation,,False,0.0,0
lose,desire,,False,0.0,0
work,Europe,,False,0.0,0
study,Europe,,False,0.0,0
protect,government,,True,0.6666666666666666,0
visit,NY,,False,0.0,0
talk,culture,,False,0.0,0
feel,people,,False,0.0,0
inspire,United,,False,0.0,0
work,United,,False,0.0,0
have,philosophy,,False,0.0,0
study,philosophy,,True,1.0,0
believe,democacy,,False,0.0,0
be,Europe,,False,0.0,0
feel,Europe,,False,0.0,0
find,experience,,False,0.0,0
learn,Europe,,False,0.0,0
learing,fact,,False,0.0,0
study,United,,False,0.0,0
deny,fact,,False,0.0,0
judge,information,,False,0.0,0
provide,advertisement,,False,0.0,0
receive,thing,,False,0.0,0
expect,advertisement,,False,0.0,0
show,information,,False,0.0,0
use,advertisement,,False,0.0,0
provide,sample,,False,0.0,0
allow,consumer,,False,0.0,0
get,impression,,False,0.0,0
provide,information,,False,0.0,0
conduct,marketing,,False,0.0,0
show,user,,False,0.0,0
think,product,,False,0.0,0
representative,product,,False,0.0,0
demonstrate,product,,False,0.0,0
ask,question,,False,0.0,0
need,product,,False,0.0,0
show,product,,False,0.0,0
know,advertisement,,False,0.0,0
promote,side,,False,0.0,0
know,image,,False,0.0,0
provide,image,,False,0.0,0
obtain,information,,False,0.0,0
represent,product,,False,0.0,0
find,specialization,,False,0.0,0
appear,knowledge,,False,0.0,0
call,generalist,,False,0.0,0
work,banking,,False,1.0,0
include,employee,,False,0.0,0
speak,product,,False,0.0,0
provide,knowledge,,False,0.0,0
be,professional,,False,0.0,0
provide,professional,,False,0.0,0
do,know-how,,False,0.0,0
have,know-how,,False,0.0,0
have,knowleadge,,False,0.0,0
identify,people,,False,0.8333333333333334,0
have,variety,,False,0.0,0
base,background,,False,0.0,0
approach,customer,,False,0.0,0
promote,business,,False,0.0,0
enhance,business,,False,0.0,0
accord,business,,False,0.0,0
like,manager,,False,0.0,0
stress,manager,,False,0.0,0
say,specialist,,False,0.0,0
be,manager,,False,0.0,0
cover,range,,False,0.0,0
regard,knowledge,,False,0.0,0
base,subject,,False,0.0,0
state,knowledge,,False,0.0,0
believe,knowledge,,False,0.0,0
appreciate,specific,,False,0.0,0
help,society,,False,0.0,0
be,era,,False,0.0,0
compete,era,,False,0.0,0
need,education,,False,0.0,0
work,education,,False,0.0,0
get,education,,False,0.0,0
suppose,future,,False,0.0,0
give,future,,False,0.0,0
include,child,,False,0.0,0
expect,time,,False,0.0,0
make,prepartion,,False,0.0,0
Increasing,number,,False,0.0,0
show,fact,,False,0.0,0
spenting,time,,False,0.0,0
be,crime,,False,0.0,0
suspect,people,,False,0.0,0
want,snow,,False,0.0,0
help,snow,,False,0.0,0
wipe,snow,,False,0.0,0
be,name,,False,0.0,0
check,name,,False,0.0,0
help,possibility,,False,0.0,0
cheet,community,,False,0.0,0
want,society,,False,0.0,0
lose,chance,,False,0.0,0
compete,time,,False,0.0,0
be,enemy,,False,0.0,0
have,corelationship,,False,0.0,0
be,task,,False,0.0,0
feel,importance,,False,0.0,0
help,time,,False,0.0,0
reject,society,,False,0.0,0
do,holiday,,False,0.0,0
like,alot,,False,0.0,0
travell,alot,,False,0.0,0
have,India,,False,0.0,0
visit,India,,False,0.0,0
be,difficulty,,False,0.0,0
incounter,vacation,,False,0.0,0
have,toure,,False,0.0,0
have,difficulty,,False,0.0,0
find,place,,False,0.0,0
want,cetain,,False,0.0,0
visit,cetain,,False,0.0,0
get,country,,False,0.0,0
lose,country,,False,0.0,0
make,vacation,,False,0.0,0
Having,guide,,False,0.0,0
avoid,thies,,False,0.0,0
proplems,language,,False,0.0,0
help,language,,False,0.0,0
defraud,people,,False,0.0,0
steal,thing,,False,0.0,0
go,year,,False,0.0,0
try,bag,,False,0.0,0
steal,bag,,False,0.0,0
Beeing,group,,False,0.0,0
avoid,place,,False,0.0,0
hurt,place,,False,0.0,0
make,place,,False,0.0,0
think,guide,,False,0.0,0
have,guide,,False,0.0,0
help,way,,False,0.0,0
go,way,,False,0.75,0
want,way,,False,0.0,0
help,culture,,False,0.0,0
deal,culture,,False,0.0,0
keep,case,,False,0.0,0
save,case,,False,0.0,0
say,solution,,False,0.0,0
think,solution,,False,0.0,0
be,solution,,False,0.0,0
find,work,,False,0.0,0
require,flexibility,,False,0.0,0
According,school,,False,0.0,0
provide,instruction,,False,0.0,0
give,instruction,,False,0.0,0
think,specialization,,False,0.0,0
imply,person,,False,0.0,0
think,level,,False,0.0,0
reach,year,,False,0.0,0
nt,opportunity,,False,0.0,0
give,opportunity,,False,0.0,0
study,design,,True,1.0,0
do,Web,,False,0.0,0
be,Web,,False,0.0,0
learn,tipes,,False,0.0,0
specialize,Web,,False,0.0,0
have,preparation,,False,0.0,0
choose,specialization,,False,0.0,0
accord,preference,,False,0.0,0
give,anyone,,False,0.0,0
choose,create,,False,0.0,0
work,life,,False,0.0,0
develope,career,,False,0.0,0
understand,future,,False,0.0,0
do,knowledge,,False,0.0,0
enter,school,,True,1.0,0
have,spcific,,False,0.0,0
speak,mathematics,,False,0.0,0
have,mathematics,,False,0.0,0
be,mathematics,,False,0.0,0
study,mathematics,,False,1.0,0
be,professor,,False,0.0,0
want,doctor,,False,0.0,0
change,job,,False,0.0,0
change,future,,False,0.0,0
dicide,future,,False,0.0,0
decide,future,,False,0.0,0
have,dagerousness,,False,0.0,0
believe,year,,False,0.0,0
pollute,environment,,False,0.0,0
Using,car,,False,0.0,0
hurm,nature,,False,0.0,0
reduce,nature,,False,0.0,0
know,car,,False,0.0,0
make,CO2,,False,0.0,0
be,temperature,,False,0.0,0
find,temperature,,False,0.0,0
raise,temperature,,False,0.0,0
be,fron,,False,0.0,0
consider,fron,,False,0.0,0
cause,Greenhouse,,False,0.0,0
live,earth,,False,0.0,0
release,heat,,False,0.0,0
be,raisig,,False,0.0,0
cause,flood,,False,0.0,0
be,CO2,,False,0.0,0
produce,CO2,,False,0.0,0
say,car,,False,0.0,0
keep,CO2,,False,0.0,0
use,CO2,,False,0.0,0
do,environment,,False,0.0,0
know,environment,,False,0.0,0
be,environment,,False,0.0,0
go,environment,,False,1.0,0
affect,environment,,False,0.0,0
have,ride,,False,0.0,0
come,ride,,False,1.0,0
exercise,car,,False,0.0,0
do,junk,,False,0.0,0
exercise,junk,,False,0.0,0
eat,junk,,False,1.0,0
understand,poeople,,False,0.0,0
be,school,,False,0.0,0
work,school,,False,0.0,0
earm,money,,False,0.0,0
know,person,,False,0.0,0
go,grocery,,False,0.0,0
get,food,,False,0.0,0
be,minute,,False,0.0,0
rid,car,,False,0.0,0
go,shape,,True,1.0,0
be,shape,,False,0.0,0
get,disease,,False,0.0,0
blieve,car,,False,0.0,0
ride,bicyles,,False,0.875,0
harm,earth,,False,0.0,0
agree,sentence,,False,0.0,0
want,business,,False,0.0,0
show,business,,False,0.0,0
want,group,,False,0.0,0
compete,group,,False,0.0,0
sell,people,,False,0.0,0
tell,people,,False,0.0,0
trust,someone,,False,0.6666666666666666,0
have,hair-phon,,False,0.0,0
decide,hair-phon,,False,0.0,0
buy,hair-phon,,False,0.0,0
resist,water,,False,0.0,0
repared,wave,,False,0.0,0
buy,Valentino,,False,0.0,0
think,H,,False,0.0,0
be,H,,False,0.0,0
s,name,,False,0.0,0
be,show,,False,0.0,0
obtain,fame,,False,0.0,0
have,consumer,,False,0.0,0
think,someone,,False,0.0,0
have,fame,,False,0.0,0
increase,fame,,False,0.0,0
do,responsibility,,False,0.0,0
bare,responsibility,,False,0.0,0
be,themself,,False,0.0,0
rely,help,,False,0.0,0
be,trouble,,False,0.0,0
compose,school,,False,0.0,0
tend,life,,False,0.0,0
explore,life,,True,0.5,0
try,experience,,False,0.0,0
be,factore,,False,0.0,0
try,stuff,,False,0.0,0
have,responsibility,,False,0.0,0
have,stability,,False,0.0,0
povide,stability,,False,0.0,0
have,consequence,,False,0.0,0
do,factor,,False,0.0,0
forget,factor,,False,0.0,0
have,eager,,False,0.0,0
explore,young,,False,0.0,0
be,young,,False,0.0,0
do,population,,False,0.0,0
represent,population,,False,0.0,0
have,responsibilites,,False,0.0,0
depend,others,,False,0.0,0
have,themself,,False,0.0,0
work,themself,,False,1.0,0
support,themself,,False,0.0,0
support,famillies,,False,0.0,0
have,security,,False,0.0,0
do,YES,,False,0.0,0
have,YES,,False,0.0,0
Agreeing,personality,,False,0.0,0
desagreeing,personality,,False,0.0,0
depend,personality,,False,0.0,0
entitle,end,,False,0.0,0
hold,thesis,,False,0.0,0
wall,history,,False,0.0,0
have,end,,False,0.0,0
come,end,,False,1.0,0
try,forecast,,False,0.0,0
make,forecast,,False,0.0,0
feel,mean,,False,0.0,0
say,mean,,False,0.0,0
disappear,decade,,False,0.0,0
be,engine,,False,0.0,0
allow,travel,,False,0.0,0
collect,place,,False,0.0,0
render,knowledge,,False,0.0,0
use,knowledge,,False,0.0,0
exist,knowledge,,False,0.0,0
think,worker,,False,0.0,0
commute,job,,False,1.0,0
reach,university,,True,1.0,0
have,substitute,,False,0.0,0
prove,substitute,,False,0.0,0
be,substitute,,False,0.0,0
emerge,poverty,,False,0.0,0
develop,car,,False,0.0,0
have,process,,False,0.0,0
do,process,,False,0.0,0
keep,period,,False,0.0,0
increase,period,,False,0.0,0
foresee,revolution,,False,0.0,0
render,car,,False,0.0,0
have,horse,,False,0.0,0
do,horse,,False,0.0,0
break,event,,False,0.0,0
hold,year,,False,0.0,0
assert,year,,False,0.0,0
start,decreasing,,False,0.0,0
Depending,system,,False,0.0,0
depend,country,,False,0.0,0
have,diploma,,False,0.0,0
study,diploma,,False,0.6,0
get,diploma,,False,0.0,0
be,parent,,False,0.0,0
independant,parent,,False,0.0,0
need,time,,False,0.0,0
work,time,,False,0.8333333333333334,0
study,time,,False,0.0,0
hep,time,,False,0.0,0
stay,people,,False,0.0,0
practice,sport,,False,0.0,0
get,family,,False,0.0,0
engage,family,,False,0.0,0
lead,time,,False,0.0,0
lack,time,,False,0.0,0
depend,employment,,False,0.0,0
come,family,,True,0.5,0
depend,family,,False,0.0,0
have,condition,,False,0.0,0
allow,community,,False,0.0,0
improve,community,,False,0.0,0
participate,skillls,,False,0.0,0
be,member,,False,0.0,0
help,others,,False,0.0,0
be,an,,False,0.0,0
look,others,,False,0.0,0
know,help,,False,0.0,0
need,help,,False,0.0,0
be,support,,False,0.0,0
find,support,,False,0.0,0
give,community,,False,0.0,0
improve,life,,False,0.0,0
help,child,,False,0.0,0
have,vaccination,,False,0.0,0
update,way,,False,0.0,0
lead,toure,,False,0.0,0
intresting,tour,,False,0.0,0
guied,information,,False,0.0,0
stat,information,,False,0.0,0
knowledge,place,,False,0.0,0
attract,visitores,,False,0.0,0
denifit,expierience,,False,0.0,0
guarantee,anyplace,,False,0.0,0
do,anyplace,,False,0.0,0
miss,anyplace,,False,0.9,0
be,share,,False,0.0,0
like,culture,,False,0.0,0
learn,culture,,False,0.0,0
be,beleives,,False,0.0,0
find,beleives,,False,0.0,0
forbbiden,culture,,False,0.0,0
allow,others,,False,0.0,0
visit,country,,False,0.0,0
knoe,people,,False,0.0,0
react,people,,True,1.0,0
be,country,,False,0.0,0
allow,country,,False,0.0,0
use,country,,False,0.0,0
allow,contries,,False,0.0,0
cause,trouble,,False,0.0,0
tie,group,,False,0.0,0
need,family,,False,0.0,0
spend,family,,False,0.0,0
explore,country,,False,0.0,0
visit,restaurant,,False,0.0,0
try,restaurant,,False,0.0,0
buy,sevoniers,,False,0.0,0
try,ina,,False,0.0,0
travel,ina,,False,0.0,0
lead,guide,,False,0.0,0
keep,memorise,,False,0.0,0
like,day,,False,0.0,0
visit,lovley,,False,0.0,0
i,people,,False,0.0,0
hear,people,,False,0.0,0
make,selection,,False,0.0,0
enjoy,time,,False,0.0,0
make,time,,False,0.0,0
m,opinion,,False,0.0,0
go,opinion,,False,0.0,0
write,opinion,,False,0.0,0
travel,city,,False,0.0,0
dont,time,,False,0.0,0
know,time,,False,0.0,0
s,time,,False,0.0,0
do,place,,False,0.0,0
be,guide,,False,0.0,0
know,city,,False,0.0,0
enerything,city,,False,0.0,0
do,tourist,,False,0.0,0
know,tourist,,False,0.0,0
wont,tourist,,False,0.0,0
go,tourist,,False,0.0,0
know,tour,,False,0.0,0
take,place,,False,0.0,0
explain,thing,,False,0.0,0
wont,place,,False,0.0,0
inteseting,place,,False,0.0,0
go,country,,False,0.0,0
dont,languge,,False,0.0,0
speak,languge,,False,0.0,0
reed,sings,,False,0.0,0
be,obstacle,,False,0.0,0
have,obstacle,,False,0.0,0
face,obstacle,,False,0.0,0
overcome,anything,,False,0.0,0
do,anything,,False,0.0,0
know,anything,,False,0.0,0
gain,anything,,False,0.0,0
create,product,,False,0.0,0
see,money,,False,0.0,0
react,money,,False,0.0,0
loose,money,,False,0.0,0
know,human,,False,0.0,0
react,sense,,False,0.0,0
get,sense,,False,0.0,0
get,idea,,False,0.0,0
need,life,,False,0.0,0
need,lot,,False,0.0,0
create,computer,,False,0.0,0
make,convenient,,False,0.0,0
work,computer,,False,1.0,0
live,source,,False,0.0,0
be,source,,False,0.0,0
connect,world,,False,0.0,0
believe,men,,False,0.0,0
be,equall,,False,0.0,0
create,equall,,False,0.0,0
live,action,,False,0.0,0
move,lot,,False,1.0,0
fight,right,,False,0.0,0
exist,successor,,False,0.0,0
be,successor,,False,0.0,0
know,successor,,False,0.0,0
start,importance,,False,0.0,0
know,importance,,False,0.0,0
be,courage,,False,0.0,0
challenge,courage,,False,0.0,0
pain,courage,,False,0.0,0
experience,courage,,False,0.0,0
turn,courage,,False,0.0,0
prepare,risk,,False,0.0,0
grow,person,,False,0.0,0
s,something,,False,0.0,0
write,something,,False,0.0,0
sustaine,topic,,False,0.0,0
want,topic,,False,0.0,0
say,topic,,False,0.0,0
live,society,,False,0.0,0
look,resource,,False,0.0,0
developped,year,,False,0.0,0
think,year,,False,0.0,0
move,people,,False,1.0,0
have,importance,,False,0.0,0
increase,importance,,False,0.0,0
move,number,,True,0.6666666666666666,0
increase,year,,False,0.0,0
control,part,,False,0.0,0
relate,use,,False,0.0,0
change,something,,False,0.0,0
inter,person,,False,0.0,0
look,project,,False,0.0,0
undertake,car,,False,0.0,0
work,car,,False,0.875,0
develop,service,,False,0.0,0
want,car,,False,0.0,0
s,helpfull,,False,0.0,0
move,use,,False,1.0,0
think,i,,False,0.0,0
do,everyone,,False,0.0,0
increase,fo,,False,0.0,0
live,world,,False,0.0,0
be,planning,,False,0.0,0
drive,planning,,False,0.0,0
require,planning,,False,0.0,0
plan,order,,False,0.0,0
plan,outing,,False,0.0,0
plan,cost,,False,0.0,0
want,cost,,False,0.0,0
go,cost,,True,0.5,0
see,cost,,False,0.0,0
enjoy,aspect,,False,0.0,0
go,vaction,,False,1.0,0
plan,lot,,False,0.0,0
miss,lot,,True,0.5,0
spend,mony,,False,0.0,0
run,money,,False,0.0,0
do,vacation,,False,0.0,0
see,vacation,,False,0.0,0
establish,career,,False,0.0,0
think,career,,False,0.0,0
do,career,,False,0.0,0
plan,field,,False,0.0,0
establish,field,,False,0.0,0
be,sound,,False,0.0,0
be,good,,False,0.0,0
be,bat,,False,0.0,0
agree,suggestion,,False,0.0,0
use,net,,False,0.0,0
buy,good,,False,0.0,0
be,shool,,False,0.0,0
be,net,,False,0.0,0
buy,net,,False,0.0,0
enter,soccer,,False,0.0,0
like,soccer,,False,0.0,0
buy,soccer,,False,0.0,0
think,food,,False,0.0,0
like,food,,False,0.0,0
like,advertisement,,False,0.0,0
eat,advertisement,,False,0.0,0
ofren,order,,False,0.0,0
be,picture,,False,0.0,0
be,clothes,,False,0.0,0
discount,close,,False,0.0,0
go,clothes,,False,0.0,0
